"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"90-94 years"	"90-94"	"Female"	"F"	"2013"	"2013"	"Diseases of the circulatory system"	"I00-I99"	76910	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2013"	"2013"	"Diseases of the respiratory system"	"J00-J98"	18084	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2013"	"2013"	"Diseases of the digestive system"	"K00-K92"	4845	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2013"	"2013"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	324	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2013"	"2013"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	1013	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2013"	"2013"	"Diseases of the genitourinary system"	"N00-N98"	5247	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2013"	"2013"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2013"	"2013"	"Certain conditions originating in the perinatal period"	"P00-P96"	0	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2013"	"2013"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	62	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2013"	"2013"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	4465	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2013"	"2013"	"Codes for special purposes"	"U00-U99"	0	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2013"	"2013"	"External causes of morbidity and mortality"	"V01-Y89"	4708	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2014"	"2014"	"Certain infectious and parasitic diseases"	"A00-B99"	3679	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2014"	"2014"	"Neoplasms"	"C00-D48"	18372	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2014"	"2014"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	693	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2014"	"2014"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	6155	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2014"	"2014"	"Mental and behavioural disorders"	"F01-F99"	27078	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2014"	"2014"	"Diseases of the nervous system"	"G00-G98"	21469	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2014"	"2014"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2014"	"2014"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2014"	"2014"	"Diseases of the circulatory system"	"I00-I99"	77712	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2014"	"2014"	"Diseases of the respiratory system"	"J00-J98"	17658	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2014"	"2014"	"Diseases of the digestive system"	"K00-K92"	4881	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2014"	"2014"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	315	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2014"	"2014"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	1010	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2014"	"2014"	"Diseases of the genitourinary system"	"N00-N98"	5428	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2014"	"2014"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2014"	"2014"	"Certain conditions originating in the perinatal period"	"P00-P96"	0	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2014"	"2014"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	63	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2014"	"2014"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	3322	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2014"	"2014"	"Codes for special purposes"	"U00-U99"	0	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2014"	"2014"	"External causes of morbidity and mortality"	"V01-Y89"	5136	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2015"	"2015"	"Certain infectious and parasitic diseases"	"A00-B99"	3870	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2015"	"2015"	"Neoplasms"	"C00-D48"	18946	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2015"	"2015"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	671	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2015"	"2015"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	6274	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2015"	"2015"	"Mental and behavioural disorders"	"F01-F99"	24221	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2015"	"2015"	"Diseases of the nervous system"	"G00-G98"	26132	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2015"	"2015"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2015"	"2015"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2015"	"2015"	"Diseases of the circulatory system"	"I00-I99"	80981	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2015"	"2015"	"Diseases of the respiratory system"	"J00-J98"	19435	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2015"	"2015"	"Diseases of the digestive system"	"K00-K92"	5072	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2015"	"2015"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	358	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2015"	"2015"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	1027	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2015"	"2015"	"Diseases of the genitourinary system"	"N00-N98"	5645	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2015"	"2015"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2015"	"2015"	"Certain conditions originating in the perinatal period"	"P00-P96"	0	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2015"	"2015"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	77	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2015"	"2015"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	3099	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2015"	"2015"	"Codes for special purposes"	"U00-U99"	0	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2015"	"2015"	"External causes of morbidity and mortality"	"V01-Y89"	5307	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2016"	"2016"	"Certain infectious and parasitic diseases"	"A00-B99"	3516	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2016"	"2016"	"Neoplasms"	"C00-D48"	18582	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2016"	"2016"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	669	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2016"	"2016"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	6522	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2016"	"2016"	"Mental and behavioural disorders"	"F01-F99"	22765	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2016"	"2016"	"Diseases of the nervous system"	"G00-G98"	27578	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2016"	"2016"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2016"	"2016"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2016"	"2016"	"Diseases of the circulatory system"	"I00-I99"	79358	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2016"	"2016"	"Diseases of the respiratory system"	"J00-J98"	17591	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2016"	"2016"	"Diseases of the digestive system"	"K00-K92"	5130	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2016"	"2016"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	372	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2016"	"2016"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	1025	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2016"	"2016"	"Diseases of the genitourinary system"	"N00-N98"	5591	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2016"	"2016"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2016"	"2016"	"Certain conditions originating in the perinatal period"	"P00-P96"	0	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2016"	"2016"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	78	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2016"	"2016"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	3224	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2016"	"2016"	"Codes for special purposes"	"U00-U99"	0	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2016"	"2016"	"External causes of morbidity and mortality"	"V01-Y89"	5422	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2017"	"2017"	"Certain infectious and parasitic diseases"	"A00-B99"	3535	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2017"	"2017"	"Neoplasms"	"C00-D48"	18841	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2017"	"2017"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	609	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2017"	"2017"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	6891	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2017"	"2017"	"Mental and behavioural disorders"	"F01-F99"	23213	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2017"	"2017"	"Diseases of the nervous system"	"G00-G98"	28982	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2017"	"2017"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2017"	"2017"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2017"	"2017"	"Diseases of the circulatory system"	"I00-I99"	80435	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2017"	"2017"	"Diseases of the respiratory system"	"J00-J98"	18923	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2017"	"2017"	"Diseases of the digestive system"	"K00-K92"	5072	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2017"	"2017"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	366	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2017"	"2017"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	954	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2017"	"2017"	"Diseases of the genitourinary system"	"N00-N98"	5508	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2017"	"2017"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2017"	"2017"	"Certain conditions originating in the perinatal period"	"P00-P96"	0	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2017"	"2017"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	68	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2017"	"2017"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	3115	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2017"	"2017"	"Codes for special purposes"	"U00-U99"	0	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2017"	"2017"	"External causes of morbidity and mortality"	"V01-Y89"	5651	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2018"	"2018"	"Certain infectious and parasitic diseases"	"A00-B99"	3323	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2018"	"2018"	"Neoplasms"	"C00-D48"	18677	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2018"	"2018"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	649	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2018"	"2018"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	7163	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2018"	"2018"	"Mental and behavioural disorders"	"F01-F99"	22492	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2018"	"2018"	"Diseases of the nervous system"	"G00-G98"	29823	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2018"	"2018"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2018"	"2018"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	80033	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2018"	"2018"	"Diseases of the respiratory system"	"J00-J98"	18981	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2018"	"2018"	"Diseases of the digestive system"	"K00-K92"	4935	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2018"	"2018"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	355	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2018"	"2018"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	922	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2018"	"2018"	"Diseases of the genitourinary system"	"N00-N98"	5329	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2018"	"2018"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2018"	"2018"	"Certain conditions originating in the perinatal period"	"P00-P96"	0	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2018"	"2018"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	68	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2018"	"2018"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	2986	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2018"	"2018"	"Codes for special purposes"	"U00-U99"	0	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2018"	"2018"	"External causes of morbidity and mortality"	"V01-Y89"	5517	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2019"	"2019"	"Certain infectious and parasitic diseases"	"A00-B99"	3170	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2019"	"2019"	"Neoplasms"	"C00-D48"	18830	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2019"	"2019"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	617	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2019"	"2019"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	7365	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2019"	"2019"	"Mental and behavioural disorders"	"F01-F99"	21437	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2019"	"2019"	"Diseases of the nervous system"	"G00-G98"	30451	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2019"	"2019"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2019"	"2019"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2019"	"2019"	"Diseases of the circulatory system"	"I00-I99"	78931	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2019"	"2019"	"Diseases of the respiratory system"	"J00-J98"	17276	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2019"	"2019"	"Diseases of the digestive system"	"K00-K92"	5014	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2019"	"2019"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	347	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2019"	"2019"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	977	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2019"	"2019"	"Diseases of the genitourinary system"	"N00-N98"	5243	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2019"	"2019"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	Suppressed	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2019"	"2019"	"Certain conditions originating in the perinatal period"	"P00-P96"	0	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2019"	"2019"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	72	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2019"	"2019"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	2744	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2019"	"2019"	"Codes for special purposes"	"U00-U99"	0	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2019"	"2019"	"External causes of morbidity and mortality"	"V01-Y89"	5728	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2020 "	"2020"	"Certain infectious and parasitic diseases"	"A00-B99"	3102	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2020 "	"2020"	"Neoplasms"	"C00-D48"	18311	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2020 "	"2020"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	618	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2020 "	"2020"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	8488	Not Applicable	Not Applicable
	"90-94 years"	"90-94"	"Female"	"F"	"2020 "	"2020"	"Mental and behavioural disorders"	"F01-F99"	23292	Not Applicable	Not Applicable
