"Notes"	"Gender"	"Gender Code"	"Year"	"Year Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"Male"	"M"	"2022 "	"2022"	"45-49 years"	"45-49"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	9844989	Unreliable
	"Male"	"M"	"2022 "	"2022"	"45-49 years"	"45-49"	"Certain conditions originating in the perinatal period"	"P00-P96"	Suppressed	9844989	Suppressed
	"Male"	"M"	"2022 "	"2022"	"45-49 years"	"45-49"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	163	9844989	1.7
	"Male"	"M"	"2022 "	"2022"	"45-49 years"	"45-49"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	578	9844989	5.9
	"Male"	"M"	"2022 "	"2022"	"45-49 years"	"45-49"	"Codes for special purposes"	"U00-U99"	2147	9844989	21.8
	"Male"	"M"	"2022 "	"2022"	"45-49 years"	"45-49"	"External causes of morbidity and mortality"	"V01-Y89"	15481	9844989	157.2
	"Male"	"M"	"2022 "	"2022"	"50-54 years"	"50-54"	"Certain infectious and parasitic diseases"	"A00-B99"	1735	10434641	16.6
	"Male"	"M"	"2022 "	"2022"	"50-54 years"	"50-54"	"Neoplasms"	"C00-D48"	10898	10434641	104.4
	"Male"	"M"	"2022 "	"2022"	"50-54 years"	"50-54"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	243	10434641	2.3
	"Male"	"M"	"2022 "	"2022"	"50-54 years"	"50-54"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	4323	10434641	41.4
	"Male"	"M"	"2022 "	"2022"	"50-54 years"	"50-54"	"Mental and behavioural disorders"	"F01-F99"	1837	10434641	17.6
	"Male"	"M"	"2022 "	"2022"	"50-54 years"	"50-54"	"Diseases of the nervous system"	"G00-G98"	1548	10434641	14.8
	"Male"	"M"	"2022 "	"2022"	"50-54 years"	"50-54"	"Diseases of the eye and adnexa"	"H00-H57"	0	10434641	Unreliable
	"Male"	"M"	"2022 "	"2022"	"50-54 years"	"50-54"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	10434641	Suppressed
	"Male"	"M"	"2022 "	"2022"	"50-54 years"	"50-54"	"Diseases of the circulatory system"	"I00-I99"	17947	10434641	172.0
	"Male"	"M"	"2022 "	"2022"	"50-54 years"	"50-54"	"Diseases of the respiratory system"	"J00-J98"	2365	10434641	22.7
	"Male"	"M"	"2022 "	"2022"	"50-54 years"	"50-54"	"Diseases of the digestive system"	"K00-K92"	5246	10434641	50.3
	"Male"	"M"	"2022 "	"2022"	"50-54 years"	"50-54"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	160	10434641	1.5
	"Male"	"M"	"2022 "	"2022"	"50-54 years"	"50-54"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	287	10434641	2.8
	"Male"	"M"	"2022 "	"2022"	"50-54 years"	"50-54"	"Diseases of the genitourinary system"	"N00-N98"	1195	10434641	11.5
	"Male"	"M"	"2022 "	"2022"	"50-54 years"	"50-54"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	10434641	Unreliable
	"Male"	"M"	"2022 "	"2022"	"50-54 years"	"50-54"	"Certain conditions originating in the perinatal period"	"P00-P96"	0	10434641	Unreliable
	"Male"	"M"	"2022 "	"2022"	"50-54 years"	"50-54"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	270	10434641	2.6
	"Male"	"M"	"2022 "	"2022"	"50-54 years"	"50-54"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	774	10434641	7.4
	"Male"	"M"	"2022 "	"2022"	"50-54 years"	"50-54"	"Codes for special purposes"	"U00-U99"	3586	10434641	34.4
	"Male"	"M"	"2022 "	"2022"	"50-54 years"	"50-54"	"External causes of morbidity and mortality"	"V01-Y89"	16304	10434641	156.2
	"Male"	"M"	"2022 "	"2022"	"55-59 years"	"55-59"	"Certain infectious and parasitic diseases"	"A00-B99"	2740	10373923	26.4
	"Male"	"M"	"2022 "	"2022"	"55-59 years"	"55-59"	"Neoplasms"	"C00-D48"	20496	10373923	197.6
	"Male"	"M"	"2022 "	"2022"	"55-59 years"	"55-59"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	367	10373923	3.5
	"Male"	"M"	"2022 "	"2022"	"55-59 years"	"55-59"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	6614	10373923	63.8
	"Male"	"M"	"2022 "	"2022"	"55-59 years"	"55-59"	"Mental and behavioural disorders"	"F01-F99"	2567	10373923	24.7
	"Male"	"M"	"2022 "	"2022"	"55-59 years"	"55-59"	"Diseases of the nervous system"	"G00-G98"	2329	10373923	22.5
	"Male"	"M"	"2022 "	"2022"	"55-59 years"	"55-59"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	10373923	Suppressed
	"Male"	"M"	"2022 "	"2022"	"55-59 years"	"55-59"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	10373923	Suppressed
	"Male"	"M"	"2022 "	"2022"	"55-59 years"	"55-59"	"Diseases of the circulatory system"	"I00-I99"	29126	10373923	280.8
	"Male"	"M"	"2022 "	"2022"	"55-59 years"	"55-59"	"Diseases of the respiratory system"	"J00-J98"	5117	10373923	49.3
	"Male"	"M"	"2022 "	"2022"	"55-59 years"	"55-59"	"Diseases of the digestive system"	"K00-K92"	7571	10373923	73.0
	"Male"	"M"	"2022 "	"2022"	"55-59 years"	"55-59"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	218	10373923	2.1
	"Male"	"M"	"2022 "	"2022"	"55-59 years"	"55-59"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	421	10373923	4.1
	"Male"	"M"	"2022 "	"2022"	"55-59 years"	"55-59"	"Diseases of the genitourinary system"	"N00-N98"	1817	10373923	17.5
	"Male"	"M"	"2022 "	"2022"	"55-59 years"	"55-59"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	10373923	Unreliable
	"Male"	"M"	"2022 "	"2022"	"55-59 years"	"55-59"	"Certain conditions originating in the perinatal period"	"P00-P96"	Suppressed	10373923	Suppressed
	"Male"	"M"	"2022 "	"2022"	"55-59 years"	"55-59"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	349	10373923	3.4
	"Male"	"M"	"2022 "	"2022"	"55-59 years"	"55-59"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	992	10373923	9.6
	"Male"	"M"	"2022 "	"2022"	"55-59 years"	"55-59"	"Codes for special purposes"	"U00-U99"	5725	10373923	55.2
	"Male"	"M"	"2022 "	"2022"	"55-59 years"	"55-59"	"External causes of morbidity and mortality"	"V01-Y89"	17067	10373923	164.5
	"Male"	"M"	"2022 "	"2022"	"60-64 years "	"60-64"	"Certain infectious and parasitic diseases"	"A00-B99"	3846	10297980	37.3
	"Male"	"M"	"2022 "	"2022"	"60-64 years "	"60-64"	"Neoplasms"	"C00-D48"	36256	10297980	352.1
	"Male"	"M"	"2022 "	"2022"	"60-64 years "	"60-64"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	493	10297980	4.8
	"Male"	"M"	"2022 "	"2022"	"60-64 years "	"60-64"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	9434	10297980	91.6
	"Male"	"M"	"2022 "	"2022"	"60-64 years "	"60-64"	"Mental and behavioural disorders"	"F01-F99"	3281	10297980	31.9
	"Male"	"M"	"2022 "	"2022"	"60-64 years "	"60-64"	"Diseases of the nervous system"	"G00-G98"	3961	10297980	38.5
	"Male"	"M"	"2022 "	"2022"	"60-64 years "	"60-64"	"Diseases of the eye and adnexa"	"H00-H57"	0	10297980	Unreliable
	"Male"	"M"	"2022 "	"2022"	"60-64 years "	"60-64"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	10297980	Suppressed
	"Male"	"M"	"2022 "	"2022"	"60-64 years "	"60-64"	"Diseases of the circulatory system"	"I00-I99"	44084	10297980	428.1
	"Male"	"M"	"2022 "	"2022"	"60-64 years "	"60-64"	"Diseases of the respiratory system"	"J00-J98"	10019	10297980	97.3
	"Male"	"M"	"2022 "	"2022"	"60-64 years "	"60-64"	"Diseases of the digestive system"	"K00-K92"	9285	10297980	90.2
	"Male"	"M"	"2022 "	"2022"	"60-64 years "	"60-64"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	314	10297980	3.0
	"Male"	"M"	"2022 "	"2022"	"60-64 years "	"60-64"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	662	10297980	6.4
	"Male"	"M"	"2022 "	"2022"	"60-64 years "	"60-64"	"Diseases of the genitourinary system"	"N00-N98"	2908	10297980	28.2
	"Male"	"M"	"2022 "	"2022"	"60-64 years "	"60-64"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	10297980	Unreliable
	"Male"	"M"	"2022 "	"2022"	"60-64 years "	"60-64"	"Certain conditions originating in the perinatal period"	"P00-P96"	Suppressed	10297980	Suppressed
	"Male"	"M"	"2022 "	"2022"	"60-64 years "	"60-64"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	358	10297980	3.5
	"Male"	"M"	"2022 "	"2022"	"60-64 years "	"60-64"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1313	10297980	12.8
	"Male"	"M"	"2022 "	"2022"	"60-64 years "	"60-64"	"Codes for special purposes"	"U00-U99"	8469	10297980	82.2
	"Male"	"M"	"2022 "	"2022"	"60-64 years "	"60-64"	"External causes of morbidity and mortality"	"V01-Y89"	16068	10297980	156.0
	"Male"	"M"	"2022 "	"2022"	"65-69 years"	"65-69"	"Certain infectious and parasitic diseases"	"A00-B99"	4510	8873901	50.8
	"Male"	"M"	"2022 "	"2022"	"65-69 years"	"65-69"	"Neoplasms"	"C00-D48"	47266	8873901	532.6
	"Male"	"M"	"2022 "	"2022"	"65-69 years"	"65-69"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	571	8873901	6.4
	"Male"	"M"	"2022 "	"2022"	"65-69 years"	"65-69"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	11326	8873901	127.6
	"Male"	"M"	"2022 "	"2022"	"65-69 years"	"65-69"	"Mental and behavioural disorders"	"F01-F99"	3258	8873901	36.7
	"Male"	"M"	"2022 "	"2022"	"65-69 years"	"65-69"	"Diseases of the nervous system"	"G00-G98"	6349	8873901	71.5
	"Male"	"M"	"2022 "	"2022"	"65-69 years"	"65-69"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	8873901	Suppressed
	"Male"	"M"	"2022 "	"2022"	"65-69 years"	"65-69"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	8873901	Suppressed
	"Male"	"M"	"2022 "	"2022"	"65-69 years"	"65-69"	"Diseases of the circulatory system"	"I00-I99"	53579	8873901	603.8
	"Male"	"M"	"2022 "	"2022"	"65-69 years"	"65-69"	"Diseases of the respiratory system"	"J00-J98"	14684	8873901	165.5
	"Male"	"M"	"2022 "	"2022"	"65-69 years"	"65-69"	"Diseases of the digestive system"	"K00-K92"	9083	8873901	102.4
	"Male"	"M"	"2022 "	"2022"	"65-69 years"	"65-69"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	414	8873901	4.7
	"Male"	"M"	"2022 "	"2022"	"65-69 years"	"65-69"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	827	8873901	9.3
	"Male"	"M"	"2022 "	"2022"	"65-69 years"	"65-69"	"Diseases of the genitourinary system"	"N00-N98"	4053	8873901	45.7
	"Male"	"M"	"2022 "	"2022"	"65-69 years"	"65-69"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	8873901	Unreliable
	"Male"	"M"	"2022 "	"2022"	"65-69 years"	"65-69"	"Certain conditions originating in the perinatal period"	"P00-P96"	Suppressed	8873901	Suppressed
	"Male"	"M"	"2022 "	"2022"	"65-69 years"	"65-69"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	253	8873901	2.9
	"Male"	"M"	"2022 "	"2022"	"65-69 years"	"65-69"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1452	8873901	16.4
	"Male"	"M"	"2022 "	"2022"	"65-69 years"	"65-69"	"Codes for special purposes"	"U00-U99"	11033	8873901	124.3
	"Male"	"M"	"2022 "	"2022"	"65-69 years"	"65-69"	"External causes of morbidity and mortality"	"V01-Y89"	12058	8873901	135.9
	"Male"	"M"	"2022 "	"2022"	"70-74 years"	"70-74"	"Certain infectious and parasitic diseases"	"A00-B99"	4758	7036771	67.6
	"Male"	"M"	"2022 "	"2022"	"70-74 years"	"70-74"	"Neoplasms"	"C00-D48"	53070	7036771	754.2
	"Male"	"M"	"2022 "	"2022"	"70-74 years"	"70-74"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	686	7036771	9.7
	"Male"	"M"	"2022 "	"2022"	"70-74 years"	"70-74"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	12497	7036771	177.6
	"Male"	"M"	"2022 "	"2022"	"70-74 years"	"70-74"	"Mental and behavioural disorders"	"F01-F99"	4010	7036771	57.0
	"Male"	"M"	"2022 "	"2022"	"70-74 years"	"70-74"	"Diseases of the nervous system"	"G00-G98"	10409	7036771	147.9
	"Male"	"M"	"2022 "	"2022"	"70-74 years"	"70-74"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	7036771	Suppressed
	"Male"	"M"	"2022 "	"2022"	"70-74 years"	"70-74"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	7036771	Suppressed
	"Male"	"M"	"2022 "	"2022"	"70-74 years"	"70-74"	"Diseases of the circulatory system"	"I00-I99"	60654	7036771	862.0
	"Male"	"M"	"2022 "	"2022"	"70-74 years"	"70-74"	"Diseases of the respiratory system"	"J00-J98"	19001	7036771	270.0
	"Male"	"M"	"2022 "	"2022"	"70-74 years"	"70-74"	"Diseases of the digestive system"	"K00-K92"	8175	7036771	116.2
	"Male"	"M"	"2022 "	"2022"	"70-74 years"	"70-74"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	439	7036771	6.2
	"Male"	"M"	"2022 "	"2022"	"70-74 years"	"70-74"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	914	7036771	13.0
	"Male"	"M"	"2022 "	"2022"	"70-74 years"	"70-74"	"Diseases of the genitourinary system"	"N00-N98"	5092	7036771	72.4
	"Male"	"M"	"2022 "	"2022"	"70-74 years"	"70-74"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	7036771	Unreliable
	"Male"	"M"	"2022 "	"2022"	"70-74 years"	"70-74"	"Certain conditions originating in the perinatal period"	"P00-P96"	Suppressed	7036771	Suppressed
	"Male"	"M"	"2022 "	"2022"	"70-74 years"	"70-74"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	174	7036771	2.5
	"Male"	"M"	"2022 "	"2022"	"70-74 years"	"70-74"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1449	7036771	20.6
	"Male"	"M"	"2022 "	"2022"	"70-74 years"	"70-74"	"Codes for special purposes"	"U00-U99"	13461	7036771	191.3
	"Male"	"M"	"2022 "	"2022"	"70-74 years"	"70-74"	"External causes of morbidity and mortality"	"V01-Y89"	9459	7036771	134.4
	"Male"	"M"	"2022 "	"2022"	"75-79 years"	"75-79"	"Certain infectious and parasitic diseases"	"A00-B99"	4678	4909686	95.3
	"Male"	"M"	"2022 "	"2022"	"75-79 years"	"75-79"	"Neoplasms"	"C00-D48"	51595	4909686	1050.9
	"Male"	"M"	"2022 "	"2022"	"75-79 years"	"75-79"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	736	4909686	15.0
	"Male"	"M"	"2022 "	"2022"	"75-79 years"	"75-79"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	12461	4909686	253.8
	"Male"	"M"	"2022 "	"2022"	"75-79 years"	"75-79"	"Mental and behavioural disorders"	"F01-F99"	5845	4909686	119.1
	"Male"	"M"	"2022 "	"2022"	"75-79 years"	"75-79"	"Diseases of the nervous system"	"G00-G98"	16339	4909686	332.8
	"Male"	"M"	"2022 "	"2022"	"75-79 years"	"75-79"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	4909686	Suppressed
	"Male"	"M"	"2022 "	"2022"	"75-79 years"	"75-79"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	4909686	Suppressed
	"Male"	"M"	"2022 "	"2022"	"75-79 years"	"75-79"	"Diseases of the circulatory system"	"I00-I99"	65070	4909686	1325.3
	"Male"	"M"	"2022 "	"2022"	"75-79 years"	"75-79"	"Diseases of the respiratory system"	"J00-J98"	21937	4909686	446.8
	"Male"	"M"	"2022 "	"2022"	"75-79 years"	"75-79"	"Diseases of the digestive system"	"K00-K92"	7208	4909686	146.8
	"Male"	"M"	"2022 "	"2022"	"75-79 years"	"75-79"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	462	4909686	9.4
	"Male"	"M"	"2022 "	"2022"	"75-79 years"	"75-79"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	1010	4909686	20.6
	"Male"	"M"	"2022 "	"2022"	"75-79 years"	"75-79"	"Diseases of the genitourinary system"	"N00-N98"	5845	4909686	119.1
	"Male"	"M"	"2022 "	"2022"	"75-79 years"	"75-79"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	4909686	Unreliable
	"Male"	"M"	"2022 "	"2022"	"75-79 years"	"75-79"	"Certain conditions originating in the perinatal period"	"P00-P96"	0	4909686	Unreliable
	"Male"	"M"	"2022 "	"2022"	"75-79 years"	"75-79"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	158	4909686	3.2
	"Male"	"M"	"2022 "	"2022"	"75-79 years"	"75-79"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1426	4909686	29.0
	"Male"	"M"	"2022 "	"2022"	"75-79 years"	"75-79"	"Codes for special purposes"	"U00-U99"	14741	4909686	300.2
	"Male"	"M"	"2022 "	"2022"	"75-79 years"	"75-79"	"External causes of morbidity and mortality"	"V01-Y89"	8688	4909686	177.0
	"Male"	"M"	"2022 "	"2022"	"80-84 years"	"80-84"	"Certain infectious and parasitic diseases"	"A00-B99"	4178	2825159	147.9
	"Male"	"M"	"2022 "	"2022"	"80-84 years"	"80-84"	"Neoplasms"	"C00-D48"	42552	2825159	1506.2
	"Male"	"M"	"2022 "	"2022"	"80-84 years"	"80-84"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	632	2825159	22.4
	"Male"	"M"	"2022 "	"2022"	"80-84 years"	"80-84"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10829	2825159	383.3
	"Male"	"M"	"2022 "	"2022"	"80-84 years"	"80-84"	"Mental and behavioural disorders"	"F01-F99"	8127	2825159	287.7
	"Male"	"M"	"2022 "	"2022"	"80-84 years"	"80-84"	"Diseases of the nervous system"	"G00-G98"	20534	2825159	726.8
	"Male"	"M"	"2022 "	"2022"	"80-84 years"	"80-84"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	2825159	Suppressed
	"Male"	"M"	"2022 "	"2022"	"80-84 years"	"80-84"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	2825159	Suppressed
	"Male"	"M"	"2022 "	"2022"	"80-84 years"	"80-84"	"Diseases of the circulatory system"	"I00-I99"	65086	2825159	2303.8
	"Male"	"M"	"2022 "	"2022"	"80-84 years"	"80-84"	"Diseases of the respiratory system"	"J00-J98"	20667	2825159	731.5
	"Male"	"M"	"2022 "	"2022"	"80-84 years"	"80-84"	"Diseases of the digestive system"	"K00-K92"	5758	2825159	203.8
	"Male"	"M"	"2022 "	"2022"	"80-84 years"	"80-84"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	406	2825159	14.4
	"Male"	"M"	"2022 "	"2022"	"80-84 years"	"80-84"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	850	2825159	30.1
	"Male"	"M"	"2022 "	"2022"	"80-84 years"	"80-84"	"Diseases of the genitourinary system"	"N00-N98"	5954	2825159	210.7
	"Male"	"M"	"2022 "	"2022"	"80-84 years"	"80-84"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	2825159	Unreliable
	"Male"	"M"	"2022 "	"2022"	"80-84 years"	"80-84"	"Certain conditions originating in the perinatal period"	"P00-P96"	0	2825159	Unreliable
	"Male"	"M"	"2022 "	"2022"	"80-84 years"	"80-84"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	120	2825159	4.2
	"Male"	"M"	"2022 "	"2022"	"80-84 years"	"80-84"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1466	2825159	51.9
	"Male"	"M"	"2022 "	"2022"	"80-84 years"	"80-84"	"Codes for special purposes"	"U00-U99"	14294	2825159	506.0
	"Male"	"M"	"2022 "	"2022"	"80-84 years"	"80-84"	"External causes of morbidity and mortality"	"V01-Y89"	7836	2825159	277.4
	"Male"	"M"	"2022 "	"2022"	"85-89 years"	"85-89"	"Certain infectious and parasitic diseases"	"A00-B99"	3180	Not Applicable	Not Applicable
	"Male"	"M"	"2022 "	"2022"	"85-89 years"	"85-89"	"Neoplasms"	"C00-D48"	30520	Not Applicable	Not Applicable
	"Male"	"M"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	600	Not Applicable	Not Applicable
	"Male"	"M"	"2022 "	"2022"	"85-89 years"	"85-89"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	8858	Not Applicable	Not Applicable
	"Male"	"M"	"2022 "	"2022"	"85-89 years"	"85-89"	"Mental and behavioural disorders"	"F01-F99"	9844	Not Applicable	Not Applicable
	"Male"	"M"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the nervous system"	"G00-G98"	20630	Not Applicable	Not Applicable
	"Male"	"M"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	Not Applicable	Not Applicable
	"Male"	"M"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	Not Applicable	Not Applicable
	"Male"	"M"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the circulatory system"	"I00-I99"	62540	Not Applicable	Not Applicable
	"Male"	"M"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the respiratory system"	"J00-J98"	16857	Not Applicable	Not Applicable
	"Male"	"M"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the digestive system"	"K00-K92"	4420	Not Applicable	Not Applicable
	"Male"	"M"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	338	Not Applicable	Not Applicable
	"Male"	"M"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	738	Not Applicable	Not Applicable
	"Male"	"M"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the genitourinary system"	"N00-N98"	5655	Not Applicable	Not Applicable
	"Male"	"M"	"2022 "	"2022"	"85-89 years"	"85-89"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	Not Applicable	Not Applicable
	"Male"	"M"	"2022 "	"2022"	"85-89 years"	"85-89"	"Certain conditions originating in the perinatal period"	"P00-P96"	0	Not Applicable	Not Applicable
	"Male"	"M"	"2022 "	"2022"	"85-89 years"	"85-89"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	76	Not Applicable	Not Applicable
	"Male"	"M"	"2022 "	"2022"	"85-89 years"	"85-89"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1397	Not Applicable	Not Applicable
	"Male"	"M"	"2022 "	"2022"	"85-89 years"	"85-89"	"Codes for special purposes"	"U00-U99"	12783	Not Applicable	Not Applicable
