"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	"ICD Chapter"	"ICD Chapter Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"70-74 years"	"70-74"	"Male"	"M"	"2017"	"2017"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"White"	"2106-3"	71	429130	16.5
	"70-74 years"	"70-74"	"Male"	"M"	"2017"	"2017"	"External causes of morbidity and mortality"	"V01-Y89"	"White"	"2106-3"	378	429130	88.1
	"70-74 years"	"70-74"	"Male"	"M"	"2018"	"2018"	"Certain infectious and parasitic diseases"	"A00-B99"	"White"	"2106-3"	275	458765	59.9
	"70-74 years"	"70-74"	"Male"	"M"	"2018"	"2018"	"Neoplasms"	"C00-D48"	"American Indian or Alaska Native"	"1002-5"	16	13183	Unreliable
	"70-74 years"	"70-74"	"Male"	"M"	"2018"	"2018"	"Neoplasms"	"C00-D48"	"Asian or Pacific Islander"	"A-PI"	22	6101	360.6
	"70-74 years"	"70-74"	"Male"	"M"	"2018"	"2018"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	53	20971	252.7
	"70-74 years"	"70-74"	"Male"	"M"	"2018"	"2018"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	2891	458765	630.2
	"70-74 years"	"70-74"	"Male"	"M"	"2018"	"2018"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"White"	"2106-3"	40	458765	8.7
	"70-74 years"	"70-74"	"Male"	"M"	"2018"	"2018"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Black or African American"	"2054-5"	18	20971	Unreliable
	"70-74 years"	"70-74"	"Male"	"M"	"2018"	"2018"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	794	458765	173.1
	"70-74 years"	"70-74"	"Male"	"M"	"2018"	"2018"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	174	458765	37.9
	"70-74 years"	"70-74"	"Male"	"M"	"2018"	"2018"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	418	458765	91.1
	"70-74 years"	"70-74"	"Male"	"M"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	"American Indian or Alaska Native"	"1002-5"	16	13183	Unreliable
	"70-74 years"	"70-74"	"Male"	"M"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	"Asian or Pacific Islander"	"A-PI"	14	6101	Unreliable
	"70-74 years"	"70-74"	"Male"	"M"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	59	20971	281.3
	"70-74 years"	"70-74"	"Male"	"M"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	3104	458765	676.6
	"70-74 years"	"70-74"	"Male"	"M"	"2018"	"2018"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	12	20971	Unreliable
	"70-74 years"	"70-74"	"Male"	"M"	"2018"	"2018"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	830	458765	180.9
	"70-74 years"	"70-74"	"Male"	"M"	"2018"	"2018"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	613	458765	133.6
	"70-74 years"	"70-74"	"Male"	"M"	"2018"	"2018"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"White"	"2106-3"	14	458765	Unreliable
	"70-74 years"	"70-74"	"Male"	"M"	"2018"	"2018"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"White"	"2106-3"	41	458765	8.9
	"70-74 years"	"70-74"	"Male"	"M"	"2018"	"2018"	"Diseases of the genitourinary system"	"N00-N98"	"White"	"2106-3"	351	458765	76.5
	"70-74 years"	"70-74"	"Male"	"M"	"2018"	"2018"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"White"	"2106-3"	53	458765	11.6
	"70-74 years"	"70-74"	"Male"	"M"	"2018"	"2018"	"External causes of morbidity and mortality"	"V01-Y89"	"White"	"2106-3"	449	458765	97.9
	"70-74 years"	"70-74"	"Male"	"M"	"2019"	"2019"	"Certain infectious and parasitic diseases"	"A00-B99"	"White"	"2106-3"	256	487683	52.5
	"70-74 years"	"70-74"	"Male"	"M"	"2019"	"2019"	"Neoplasms"	"C00-D48"	"American Indian or Alaska Native"	"1002-5"	19	14438	Unreliable
	"70-74 years"	"70-74"	"Male"	"M"	"2019"	"2019"	"Neoplasms"	"C00-D48"	"Asian or Pacific Islander"	"A-PI"	15	6683	Unreliable
	"70-74 years"	"70-74"	"Male"	"M"	"2019"	"2019"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	60	22468	267.0
	"70-74 years"	"70-74"	"Male"	"M"	"2019"	"2019"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	2973	487683	609.6
	"70-74 years"	"70-74"	"Male"	"M"	"2019"	"2019"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"White"	"2106-3"	34	487683	7.0
	"70-74 years"	"70-74"	"Male"	"M"	"2019"	"2019"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Black or African American"	"2054-5"	10	22468	Unreliable
	"70-74 years"	"70-74"	"Male"	"M"	"2019"	"2019"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	909	487683	186.4
	"70-74 years"	"70-74"	"Male"	"M"	"2019"	"2019"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	176	487683	36.1
	"70-74 years"	"70-74"	"Male"	"M"	"2019"	"2019"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	476	487683	97.6
	"70-74 years"	"70-74"	"Male"	"M"	"2019"	"2019"	"Diseases of the circulatory system"	"I00-I99"	"American Indian or Alaska Native"	"1002-5"	23	14438	159.3
	"70-74 years"	"70-74"	"Male"	"M"	"2019"	"2019"	"Diseases of the circulatory system"	"I00-I99"	"Asian or Pacific Islander"	"A-PI"	24	6683	359.1
	"70-74 years"	"70-74"	"Male"	"M"	"2019"	"2019"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	65	22468	289.3
	"70-74 years"	"70-74"	"Male"	"M"	"2019"	"2019"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	3366	487683	690.2
	"70-74 years"	"70-74"	"Male"	"M"	"2019"	"2019"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	22	22468	97.9
	"70-74 years"	"70-74"	"Male"	"M"	"2019"	"2019"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	823	487683	168.8
	"70-74 years"	"70-74"	"Male"	"M"	"2019"	"2019"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	624	487683	128.0
	"70-74 years"	"70-74"	"Male"	"M"	"2019"	"2019"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"White"	"2106-3"	17	487683	Unreliable
	"70-74 years"	"70-74"	"Male"	"M"	"2019"	"2019"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"White"	"2106-3"	41	487683	8.4
	"70-74 years"	"70-74"	"Male"	"M"	"2019"	"2019"	"Diseases of the genitourinary system"	"N00-N98"	"White"	"2106-3"	370	487683	75.9
	"70-74 years"	"70-74"	"Male"	"M"	"2019"	"2019"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"White"	"2106-3"	53	487683	10.9
	"70-74 years"	"70-74"	"Male"	"M"	"2019"	"2019"	"External causes of morbidity and mortality"	"V01-Y89"	"White"	"2106-3"	435	487683	89.2
	"70-74 years"	"70-74"	"Male"	"M"	"2020 "	"2020"	"Certain infectious and parasitic diseases"	"A00-B99"	"White"	"2106-3"	333	517798	64.3
	"70-74 years"	"70-74"	"Male"	"M"	"2020 "	"2020"	"Neoplasms"	"C00-D48"	"American Indian or Alaska Native"	"1002-5"	24	15553	154.3
	"70-74 years"	"70-74"	"Male"	"M"	"2020 "	"2020"	"Neoplasms"	"C00-D48"	"Asian or Pacific Islander"	"A-PI"	22	7187	306.1
	"70-74 years"	"70-74"	"Male"	"M"	"2020 "	"2020"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	62	24476	253.3
	"70-74 years"	"70-74"	"Male"	"M"	"2020 "	"2020"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	3099	517798	598.5
	"70-74 years"	"70-74"	"Male"	"M"	"2020 "	"2020"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"White"	"2106-3"	49	517798	9.5
	"70-74 years"	"70-74"	"Male"	"M"	"2020 "	"2020"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Black or African American"	"2054-5"	16	24476	Unreliable
	"70-74 years"	"70-74"	"Male"	"M"	"2020 "	"2020"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	1172	517798	226.3
	"70-74 years"	"70-74"	"Male"	"M"	"2020 "	"2020"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	200	517798	38.6
	"70-74 years"	"70-74"	"Male"	"M"	"2020 "	"2020"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	575	517798	111.0
	"70-74 years"	"70-74"	"Male"	"M"	"2020 "	"2020"	"Diseases of the circulatory system"	"I00-I99"	"American Indian or Alaska Native"	"1002-5"	22	15553	141.5
	"70-74 years"	"70-74"	"Male"	"M"	"2020 "	"2020"	"Diseases of the circulatory system"	"I00-I99"	"Asian or Pacific Islander"	"A-PI"	16	7187	Unreliable
	"70-74 years"	"70-74"	"Male"	"M"	"2020 "	"2020"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	75	24476	306.4
	"70-74 years"	"70-74"	"Male"	"M"	"2020 "	"2020"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	3911	517798	755.3
	"70-74 years"	"70-74"	"Male"	"M"	"2020 "	"2020"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	18	24476	Unreliable
	"70-74 years"	"70-74"	"Male"	"M"	"2020 "	"2020"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	963	517798	186.0
	"70-74 years"	"70-74"	"Male"	"M"	"2020 "	"2020"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	716	517798	138.3
	"70-74 years"	"70-74"	"Male"	"M"	"2020 "	"2020"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"White"	"2106-3"	15	517798	Unreliable
	"70-74 years"	"70-74"	"Male"	"M"	"2020 "	"2020"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"White"	"2106-3"	52	517798	10.0
	"70-74 years"	"70-74"	"Male"	"M"	"2020 "	"2020"	"Diseases of the genitourinary system"	"N00-N98"	"White"	"2106-3"	378	517798	73.0
	"70-74 years"	"70-74"	"Male"	"M"	"2020 "	"2020"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"White"	"2106-3"	63	517798	12.2
	"70-74 years"	"70-74"	"Male"	"M"	"2020 "	"2020"	"Codes for special purposes"	"U00-U99"	"American Indian or Alaska Native"	"1002-5"	19	15553	Unreliable
	"70-74 years"	"70-74"	"Male"	"M"	"2020 "	"2020"	"Codes for special purposes"	"U00-U99"	"Asian or Pacific Islander"	"A-PI"	16	7187	Unreliable
	"70-74 years"	"70-74"	"Male"	"M"	"2020 "	"2020"	"Codes for special purposes"	"U00-U99"	"Black or African American"	"2054-5"	68	24476	277.8
	"70-74 years"	"70-74"	"Male"	"M"	"2020 "	"2020"	"Codes for special purposes"	"U00-U99"	"White"	"2106-3"	5110	517798	986.9
	"70-74 years"	"70-74"	"Male"	"M"	"2020 "	"2020"	"External causes of morbidity and mortality"	"V01-Y89"	"White"	"2106-3"	495	517798	95.6
	"75-79 years"	"75-79"	"Female"	"F"	"1999"	"1999"	"Certain infectious and parasitic diseases"	"A00-B99"	"White"	"2106-3"	133	172720	77.0
	"75-79 years"	"75-79"	"Female"	"F"	"1999"	"1999"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	13	6181	Unreliable
	"75-79 years"	"75-79"	"Female"	"F"	"1999"	"1999"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	1163	172720	673.3
	"75-79 years"	"75-79"	"Female"	"F"	"1999"	"1999"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"White"	"2106-3"	18	172720	Unreliable
	"75-79 years"	"75-79"	"Female"	"F"	"1999"	"1999"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	476	172720	275.6
	"75-79 years"	"75-79"	"Female"	"F"	"1999"	"1999"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	55	172720	31.8
	"75-79 years"	"75-79"	"Female"	"F"	"1999"	"1999"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	169	172720	97.8
	"75-79 years"	"75-79"	"Female"	"F"	"1999"	"1999"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	35	6181	566.3
	"75-79 years"	"75-79"	"Female"	"F"	"1999"	"1999"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	2143	172720	1240.7
	"75-79 years"	"75-79"	"Female"	"F"	"1999"	"1999"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	429	172720	248.4
	"75-79 years"	"75-79"	"Female"	"F"	"1999"	"1999"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	226	172720	130.8
	"75-79 years"	"75-79"	"Female"	"F"	"1999"	"1999"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"White"	"2106-3"	12	172720	Unreliable
	"75-79 years"	"75-79"	"Female"	"F"	"1999"	"1999"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"White"	"2106-3"	46	172720	26.6
	"75-79 years"	"75-79"	"Female"	"F"	"1999"	"1999"	"Diseases of the genitourinary system"	"N00-N98"	"White"	"2106-3"	149	172720	86.3
	"75-79 years"	"75-79"	"Female"	"F"	"1999"	"1999"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"White"	"2106-3"	14	172720	Unreliable
	"75-79 years"	"75-79"	"Female"	"F"	"1999"	"1999"	"External causes of morbidity and mortality"	"V01-Y89"	"White"	"2106-3"	89	172720	51.5
	"75-79 years"	"75-79"	"Female"	"F"	"2000"	"2000"	"Certain infectious and parasitic diseases"	"A00-B99"	"White"	"2106-3"	134	181135	74.0
	"75-79 years"	"75-79"	"Female"	"F"	"2000"	"2000"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	16	6746	Unreliable
	"75-79 years"	"75-79"	"Female"	"F"	"2000"	"2000"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	1250	181135	690.1
	"75-79 years"	"75-79"	"Female"	"F"	"2000"	"2000"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"White"	"2106-3"	18	181135	Unreliable
	"75-79 years"	"75-79"	"Female"	"F"	"2000"	"2000"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	498	181135	274.9
	"75-79 years"	"75-79"	"Female"	"F"	"2000"	"2000"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	51	181135	28.2
	"75-79 years"	"75-79"	"Female"	"F"	"2000"	"2000"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	189	181135	104.3
	"75-79 years"	"75-79"	"Female"	"F"	"2000"	"2000"	"Diseases of the circulatory system"	"I00-I99"	"Asian or Pacific Islander"	"A-PI"	15	1323	Unreliable
	"75-79 years"	"75-79"	"Female"	"F"	"2000"	"2000"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	29	6746	429.9
	"75-79 years"	"75-79"	"Female"	"F"	"2000"	"2000"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	2202	181135	1215.7
	"75-79 years"	"75-79"	"Female"	"F"	"2000"	"2000"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	10	6746	Unreliable
	"75-79 years"	"75-79"	"Female"	"F"	"2000"	"2000"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	448	181135	247.3
	"75-79 years"	"75-79"	"Female"	"F"	"2000"	"2000"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	252	181135	139.1
	"75-79 years"	"75-79"	"Female"	"F"	"2000"	"2000"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"White"	"2106-3"	12	181135	Unreliable
	"75-79 years"	"75-79"	"Female"	"F"	"2000"	"2000"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"White"	"2106-3"	57	181135	31.5
	"75-79 years"	"75-79"	"Female"	"F"	"2000"	"2000"	"Diseases of the genitourinary system"	"N00-N98"	"White"	"2106-3"	177	181135	97.7
	"75-79 years"	"75-79"	"Female"	"F"	"2000"	"2000"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"White"	"2106-3"	27	181135	14.9
	"75-79 years"	"75-79"	"Female"	"F"	"2000"	"2000"	"External causes of morbidity and mortality"	"V01-Y89"	"White"	"2106-3"	91	181135	50.2
	"75-79 years"	"75-79"	"Female"	"F"	"2001"	"2001"	"Certain infectious and parasitic diseases"	"A00-B99"	"White"	"2106-3"	149	194794	76.5
	"75-79 years"	"75-79"	"Female"	"F"	"2001"	"2001"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	13	7236	Unreliable
	"75-79 years"	"75-79"	"Female"	"F"	"2001"	"2001"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	1288	194794	661.2
	"75-79 years"	"75-79"	"Female"	"F"	"2001"	"2001"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"White"	"2106-3"	32	194794	16.4
	"75-79 years"	"75-79"	"Female"	"F"	"2001"	"2001"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	557	194794	285.9
	"75-79 years"	"75-79"	"Female"	"F"	"2001"	"2001"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	67	194794	34.4
	"75-79 years"	"75-79"	"Female"	"F"	"2001"	"2001"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	196	194794	100.6
	"75-79 years"	"75-79"	"Female"	"F"	"2001"	"2001"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	43	7236	594.3
	"75-79 years"	"75-79"	"Female"	"F"	"2001"	"2001"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	2458	194794	1261.8
	"75-79 years"	"75-79"	"Female"	"F"	"2001"	"2001"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	511	194794	262.3
	"75-79 years"	"75-79"	"Female"	"F"	"2001"	"2001"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	274	194794	140.7
	"75-79 years"	"75-79"	"Female"	"F"	"2001"	"2001"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"White"	"2106-3"	13	194794	Unreliable
	"75-79 years"	"75-79"	"Female"	"F"	"2001"	"2001"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"White"	"2106-3"	43	194794	22.1
	"75-79 years"	"75-79"	"Female"	"F"	"2001"	"2001"	"Diseases of the genitourinary system"	"N00-N98"	"White"	"2106-3"	201	194794	103.2
	"75-79 years"	"75-79"	"Female"	"F"	"2001"	"2001"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"White"	"2106-3"	24	194794	12.3
	"75-79 years"	"75-79"	"Female"	"F"	"2001"	"2001"	"External causes of morbidity and mortality"	"V01-Y89"	"White"	"2106-3"	98	194794	50.3
	"75-79 years"	"75-79"	"Female"	"F"	"2002"	"2002"	"Certain infectious and parasitic diseases"	"A00-B99"	"White"	"2106-3"	162	204568	79.2
	"75-79 years"	"75-79"	"Female"	"F"	"2002"	"2002"	"Neoplasms"	"C00-D48"	"Asian or Pacific Islander"	"A-PI"	11	1679	Unreliable
	"75-79 years"	"75-79"	"Female"	"F"	"2002"	"2002"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	19	7709	Unreliable
	"75-79 years"	"75-79"	"Female"	"F"	"2002"	"2002"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	1382	204568	675.6
	"75-79 years"	"75-79"	"Female"	"F"	"2002"	"2002"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"White"	"2106-3"	20	204568	9.8
	"75-79 years"	"75-79"	"Female"	"F"	"2002"	"2002"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	580	204568	283.5
	"75-79 years"	"75-79"	"Female"	"F"	"2002"	"2002"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	67	204568	32.8
	"75-79 years"	"75-79"	"Female"	"F"	"2002"	"2002"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	213	204568	104.1
	"75-79 years"	"75-79"	"Female"	"F"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	"Asian or Pacific Islander"	"A-PI"	11	1679	Unreliable
	"75-79 years"	"75-79"	"Female"	"F"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	48	7709	622.6
	"75-79 years"	"75-79"	"Female"	"F"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	2392	204568	1169.3
	"75-79 years"	"75-79"	"Female"	"F"	"2002"	"2002"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	527	204568	257.6
	"75-79 years"	"75-79"	"Female"	"F"	"2002"	"2002"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	277	204568	135.4
	"75-79 years"	"75-79"	"Female"	"F"	"2002"	"2002"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"White"	"2106-3"	48	204568	23.5
	"75-79 years"	"75-79"	"Female"	"F"	"2002"	"2002"	"Diseases of the genitourinary system"	"N00-N98"	"White"	"2106-3"	185	204568	90.4
	"75-79 years"	"75-79"	"Female"	"F"	"2002"	"2002"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"White"	"2106-3"	20	204568	9.8
	"75-79 years"	"75-79"	"Female"	"F"	"2002"	"2002"	"External causes of morbidity and mortality"	"V01-Y89"	"White"	"2106-3"	125	204568	61.1
	"75-79 years"	"75-79"	"Female"	"F"	"2003"	"2003"	"Certain infectious and parasitic diseases"	"A00-B99"	"White"	"2106-3"	177	216079	81.9
	"75-79 years"	"75-79"	"Female"	"F"	"2003"	"2003"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	22	8286	265.5
	"75-79 years"	"75-79"	"Female"	"F"	"2003"	"2003"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	1509	216079	698.4
	"75-79 years"	"75-79"	"Female"	"F"	"2003"	"2003"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"White"	"2106-3"	23	216079	10.6
	"75-79 years"	"75-79"	"Female"	"F"	"2003"	"2003"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Black or African American"	"2054-5"	11	8286	Unreliable
	"75-79 years"	"75-79"	"Female"	"F"	"2003"	"2003"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	576	216079	266.6
	"75-79 years"	"75-79"	"Female"	"F"	"2003"	"2003"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	87	216079	40.3
	"75-79 years"	"75-79"	"Female"	"F"	"2003"	"2003"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	256	216079	118.5
	"75-79 years"	"75-79"	"Female"	"F"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	"Asian or Pacific Islander"	"A-PI"	24	1870	1283.4
	"75-79 years"	"75-79"	"Female"	"F"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	42	8286	506.9
	"75-79 years"	"75-79"	"Female"	"F"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	2536	216079	1173.6
	"75-79 years"	"75-79"	"Female"	"F"	"2003"	"2003"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	540	216079	249.9
